代码,原文评级,评级变动,机构,一个月内调研数,研报前后涨跌幅,研报当天比上一日涨跌幅,研报后一天涨跌幅
002497,增持,维持,华西证券,4,0.048076923,0.027777778,0.01975052
000625,买入,维持,东方证券,16,0.032445923,-0.025790349,0.059777968
600732,增持,维持,中银证券,1,0.08788774,0.03028065,0.055913978
300470,买入,维持,天风证券,7,-0.028026906,-0.052914798,0.026278409
002244,买入,维持,东兴证券,5,-0.021484375,-0.021484375,0
002410,买入,-,渤海证券,12,-0.043867989,-0.053646611,0.010332951
002747,买入,维持,东莞证券,8,0.062324537,0.057271196,0.004779607
000975,买入,维持,广发证券,3,0.067205974,0.005600498,0.061262376
000876,买入,维持,中国银河,6,0.016207872,-0.0223823,0.039473684
601818,买入,维持,中银证券,4,-0.010309278,-0.010309278,0
002396,增持,首次,西南证券,5,-0.01038526,-0.013065327,0.002715547
603566,买入,维持,天风证券,6,0.08576779,0.065543071,0.018980668
603569,买入,维持,华西证券,0,0.079760718,0.014955135,0.063850688
603808,增持,维持,华西证券,7,0.083106267,0.046321526,0.03515625
002747,买入,维持,中国银河,8,0.062324537,0.057271196,0.004779607
300792,买入,维持,中国银河,10,0.01269741,0.018572331,-0.0057678
000050,增持,维持,华金证券,4,0.00976205,0.002440513,0.007303713
000998,买入,维持,天风证券,0,0.003872217,-0.015972894,0.020167241
600837,增持,维持,中银证券,3,0.000659631,0.000659631,0
002142,买入,维持,中银证券,14,-0.046793284,-0.022846133,-0.024507042
603699,买入,首次,华金证券,3,0.000611995,0.000611995,0
601116,买入,维持,中国银河,0,-0.012640449,-0.004213483,-0.008462623
001872,买入,维持,华西证券,1,-0.02059358,-0.019987886,-0.000618047
603043,买入,维持,东方证券,15,0.055164319,0.048122066,0.006718925
000333,买入,维持,光大证券,15,0.020204895,0.003699488,0.01644457
600009,买入,维持,嘉谟证券,8,-0.045814978,-0.038388924,-0.007722513
600600,买入,维持,东吴证券,14,-0.051648352,-0.04,-0.0121337
000001,增持,维持,新时代证券,2,0.000660939,-0.003304693,0.00397878
002651,增持,维持,川财证券,1,0.081111111,0.015555556,0.064551422
601012,买入,维持,新时代证券,19,0.068614994,0.005082592,0.063211125
002206,增持,维持,新时代证券,4,0.005154639,-0.00257732,0.007751938
002555,买入,维持,东吴证券,15,-0.027731092,-0.042226891,0.015134898
000977,买入,维持,西部证券,6,-0.002774695,0.001664817,-0.004432133
600887,买入,维持,招银国际,21,0.022912047,0.033259424,-0.010014306
601012,买入,-,招银国际,19,0.068614994,0.005082592,0.063211125
002332,买入,维持,东方证券,7,0.027725268,0.021424071,0.006169031
002621,增持,维持,国盛证券,2,0.008462623,0.01551481,-0.006944444
600383,买入,维持,东北证券,14,-0.038795987,-0.042140468,0.00349162
601012,买入,维持,申港证券,19,0.068614994,0.005082592,0.063211125
300777,增持,维持,东莞证券,3,0.027557411,0.019206681,0.008193363
600745,买入,维持,东方证券,7,-0.008114178,0.000217344,-0.008329712
000651,买入,维持,广发证券,12,-0.005268895,-0.009811047,0.004587156
300750,买入,维持,申港证券,23,0.02856457,-0.009361498,0.038284468
000858,买入,维持,东方证券,19,-0.017713098,-0.002079002,-0.015666667
688019,买入,维持,申港证券,5,0.028505393,0.016640986,0.011670203
002624,买入,调高,东莞证券,21,-0.039925965,-0.031993654,-0.008194482
000596,买入,维持,东方证券,28,-0.076228203,-0.043500796,-0.034215823
601888,买入,调高,西部证券,15,-0.015887426,-0.055832955,0.042307692
601233,买入,维持,广发证券,16,-0.001823708,-0.019452888,0.017978921
600009,增持,维持,东兴证券,8,-0.045814978,-0.038388924,-0.007722513
300578,买入,维持,天风证券,6,0.028913963,0.009402915,0.019329297
601952,买入,首次,华安证券,3,-0.017453135,-0.007110537,-0.010416667
300451,增持,维持,东方财富证券,8,-0.006157635,0.008004926,-0.014050092
002572,增持,维持,华安证券,13,0.136476427,0.100082713,0.033082707
603103,买入,维持,国海证券,4,0.001327434,0.015929204,-0.014372822
601012,买入,维持,国海证券,19,0.068614994,0.005082592,0.063211125
000596,买入,维持,华安证券,28,-0.076228203,-0.043500796,-0.034215823
002304,买入,维持,华安证券,5,-0.014333122,-0.003812752,-0.010560635
600588,买入,维持,华安证券,16,-0.033797671,-0.042932176,0.009544262
002398,买入,首次,华安证券,4,0.00088968,-0.011565836,0.01260126
601633,买入,维持,华安证券,26,0.122076023,0.019736842,0.100358423
601618,买入,维持,光大证券,2,0.007092199,0,0.007092199
002271,买入,维持,东兴证券,14,0.038606081,0.023915272,0.014347681
601888,买入,维持,东兴证券,15,-0.015887426,-0.055832955,0.042307692
600926,买入,首次,东兴证券,6,0.020667727,0.029411765,-0.008494208
000887,买入,维持,光大证券,3,0.022583559,-0.007226739,0.030027298
300118,买入,维持,光大证券,3,-0.017294626,-0.014823965,-0.002507837
688169,买入,维持,光大证券,10,0.218531732,0.168283001,0.043010753
002024,增持,维持,光大证券,5,-0.015920398,-0.019900498,0.004060914
300347,买入,维持,光大证券,12,-0.042589438,-0.045996593,0.003571429
603533,买入,维持,东兴证券,7,-0.018123667,-0.002132196,-0.016025641
600258,增持,维持,东兴证券,10,0.057359307,0.042748918,0.014011417
002157,增持,维持,东兴证券,5,0.051344743,0.012632437,0.038229376
000338,买入,维持,东兴证券,5,-0.003355705,-0.005369128,0.002024291
600588,增持,维持,国元证券,16,-0.033797671,-0.042932176,0.009544262
300604,增持,维持,东北证券,0,0.046341463,0.033449477,0.012474713
002044,买入,维持,国元证券,11,-0.066630844,-0.056421279,-0.010820046
603517,买入,维持,东北证券,18,-0.035789708,0.047015672,-0.079087049
600887,买入,首次,山西证券,21,0.022912047,0.033259424,-0.010014306
600887,买入,维持,东北证券,21,0.022912047,0.033259424,-0.010014306
603887,买入,维持,东北证券,0,0.00034662,0.016637782,-0.016024548
002946,增持,维持,东北证券,5,-0.026940639,-0.015068493,-0.012053778
300590,增持,维持,国元证券,5,0.031498789,0.027345102,0.004043127
603489,增持,维持,光大证券,4,0.102903574,0.059492017,0.040973935
688180,买入,维持,国元证券,1,-0.008810573,0.013876652,-0.022376711
002602,买入,维持,东北证券,0,0.053505535,0.021217712,0.031616983
601717,买入,维持,东北证券,1,0.055045872,-0.017201835,0.073512252
603043,增持,维持,渤海证券,15,0.055164319,0.048122066,0.006718925
601233,买入,维持,光大证券,16,-0.001823708,-0.019452888,0.017978921
300015,买入,首次,万和证券,14,0.048799532,0.014444661,0.033865692
603136,增持,维持,山西证券,7,0.075633015,0.046366327,0.02796983
300769,增持,维持,川财证券,2,0.004181527,-0.019923749,0.024595307
603127,买入,维持,华西证券,9,0.053668342,0.020301508,0.032702916
600600,买入,维持,国金证券,14,-0.051648352,-0.04,-0.0121337
300001,买入,维持,国金证券,0,-0.026603325,-0.020902613,-0.005822416
600406,买入,维持,国金证券,10,-0.019014693,-0.031979257,0.013392857
300003,买入,维持,光大证券,8,0.006410256,-0.006153846,0.012641899
002572,买入,维持,国金证券,13,0.136476427,0.100082713,0.033082707
000100,买入,维持,国金证券,10,0.059171598,0.047337278,0.011299435
601877,买入,维持,国金证券,8,-0.005497685,-0.002604167,-0.002901073
002607,买入,维持,国金证券,16,-0.044328194,-0.016795154,-0.02800336
002250,买入,维持,国金证券,5,0.094849944,0.065209337,0.027826087
000034,买入,维持,国金证券,3,0.001342883,-0.009847807,0.011301989
000066,买入,维持,国金证券,4,-0.0039128,-0.010061487,0.00621118
000063,买入,维持,国金证券,8,-0.004120525,0.004378058,-0.008461538
002991,买入,维持,民生证券,3,-0.051784465,-0.05843247,0.007060572
600028,买入,维持,民生证券,4,0,0,0
600690,买入,维持,申港证券,10,-0.053356282,-0.040447504,-0.013452915
603658,增持,维持,国金证券,13,-0.015243902,-0.017134146,0.001923196
000885,买入,维持,国金证券,3,-0.006018917,-0.002579536,-0.003448276
300072,买入,维持,东北证券,0,-0.016897081,-0.01843318,0.001564945
002791,增持,首次,财信证券,3,-0.015285542,-0.023423678,0.008333333
002013,买入,维持,开源证券,4,0.030888031,-0.002895753,0.033881897
603658,增持,维持,平安证券,13,-0.015243902,-0.017134146,0.001923196
002371,买入,维持,东北证券,18,-0.025270001,-0.033763238,0.008790016
000596,增持,维持,川财证券,28,-0.076228203,-0.043500796,-0.034215823
688021,增持,维持,川财证券,7,0.020424072,0.035079514,-0.014158759
300590,买入,维持,东方财富证券,5,0.031498789,0.027345102,0.004043127
603233,买入,维持,东方财富证券,17,0.037259615,0.023918269,0.013029698
002271,买入,维持,民生证券,14,0.038606081,0.023915272,0.014347681
002228,买入,维持,华西证券,3,0.09287257,-0.006479482,0.1
002142,买入,维持,广发证券,14,-0.046793284,-0.022846133,-0.024507042
600588,买入,维持,安信证券,16,-0.033797671,-0.042932176,0.009544262
300616,买入,维持,西南证券,12,0.04091653,0.017839607,0.022672455
300590,增持,调低,国金证券,5,0.031498789,0.027345102,0.004043127
600496,买入,维持,广发证券,7,-0.031111111,-0.01037037,-0.020958084
600378,买入,维持,广发证券,7,0.020417221,0.0084332,0.011883803
601601,增持,维持,中银证券,10,-0.021249604,-0.022518237,0.001297859
601233,买入,维持,民生证券,16,-0.001823708,-0.019452888,0.017978921
600197,买入,维持,安信证券,1,-0.011090573,0.012476895,-0.023277042
000703,买入,维持,民生证券,7,0.077922078,0.077922078,0
002271,增持,维持,天风证券,14,0.038606081,0.023915272,0.014347681
603612,买入,维持,国金证券,3,-0.040106952,-0.023395722,-0.017111567
300118,买入,维持,中银证券,3,-0.017294626,-0.014823965,-0.002507837
600115,增持,维持,光大证券,6,0,0.012024048,-0.011881188
000596,买入,维持,国金证券,28,-0.076228203,-0.043500796,-0.034215823
603218,买入,首次,光大证券,4,0.013313609,0.012327416,0.000974184
600999,增持,维持,国信证券,5,0.017922794,-0.009650735,0.027842227
603719,买入,维持,光大证券,9,-0.016231087,-0.000550206,-0.015689513
600258,买入,-,光大证券,10,0.057359307,0.042748918,0.014011417
002841,买入,维持,国金证券,3,-0.04292855,-0.019112026,-0.024280576
002078,买入,维持,中银证券,13,0.025974026,0.007215007,0.018624642
002375,买入,维持,广发证券,3,-0.009556314,-0.038225256,0.029808375
603517,买入,维持,广发证券,18,-0.035789708,0.047015672,-0.079087049
601888,买入,维持,国信证券,15,-0.015887426,-0.055832955,0.042307692
603308,买入,维持,广发证券,2,0.090054816,0.058339859,0.029966704
300750,买入,维持,天风证券,23,0.02856457,-0.009361498,0.038284468
601166,买入,维持,民生证券,13,0.02701005,0.015075377,0.011757426
600958,买入,维持,广发证券,1,-0.015025042,-0.014190317,-0.00084674
603566,买入,维持,广发证券,6,0.08576779,0.065543071,0.018980668
603958,中性,维持,光大证券,0,-0.022486772,-0.018518519,-0.004043127
600480,买入,首次,华西证券,0,-0.026490066,-0.010406812,-0.01625239
601238,买入,首次,山西证券,16,0.018147087,-0.008595989,0.026974952
002271,买入,维持,太平洋,14,0.038606081,0.023915272,0.014347681
601169,买入,首次,民生证券,3,-0.004098361,-0.00204918,-0.002053388
600029,增持,维持,光大证券,5,0.019130435,0.019130435,0
002078,买入,维持,广发证券,13,0.025974026,0.007215007,0.018624642
002841,买入,维持,广发证券,3,-0.04292855,-0.019112026,-0.024280576
300470,买入,首次,民生证券,7,-0.028026906,-0.052914798,0.026278409
300572,增持,首次,华西证券,3,-0.029806065,0.005076142,-0.034706035
300590,增持,首次,西南证券,5,0.031498789,0.027345102,0.004043127
600036,买入,维持,民生证券,12,-0.026788036,-0.01976593,-0.007163704
603730,增持,维持,国信证券,2,0.025620171,0.017486783,0.007993605
600827,买入,维持,光大证券,0,0.010698553,-0.010698553,0.021628499
603799,买入,维持,民生证券,12,0.002708026,-0.011324471,0.014193227
002867,买入,维持,广发证券,11,0.054343514,0.033716779,0.019953952
002251,买入,维持,开源证券,2,-0.029545455,-0.009090909,-0.020642202
600754,买入,调高,光大证券,11,0.000240732,0.001444391,-0.001201923
600009,增持,首次,国信证券,8,-0.045814978,-0.038388924,-0.007722513
600801,买入,维持,国信证券,7,0.013813159,0.016357688,-0.002503577
600167,买入,维持,广发证券,4,-0.005934718,0.004451039,-0.010339734
600690,买入,维持,广发证券,10,-0.053356282,-0.040447504,-0.013452915
002081,买入,维持,广发证券,6,-0.007407407,-0.026851852,0.019980971
603288,增持,维持,中银证券,17,0.043007186,0.012714207,0.029912664
600036,增持,维持,国信证券,12,-0.026788036,-0.01976593,-0.007163704
600690,买入,维持,光大证券,10,-0.053356282,-0.040447504,-0.013452915
601766,增持,维持,光大证券,1,0,0.003424658,-0.003412969
002078,买入,维持,东方证券,13,0.025974026,0.007215007,0.018624642
600588,增持,维持,广发证券,16,-0.033797671,-0.042932176,0.009544262
601933,增持,维持,光大证券,10,-0.033112583,-0.01986755,-0.013513514
002340,买入,维持,东方证券,0,-0.001818182,-0.014545455,0.012915129
300572,增持,维持,国信证券,3,-0.029806065,0.005076142,-0.034706035
601111,增持,维持,光大证券,6,0.009776536,0.012569832,-0.002758621
000951,增持,维持,山西证券,6,0.006989247,0.009946237,-0.002927868
600236,增持,维持,光大证券,0,0.021321962,0.017057569,0.004192872
002078,买入,维持,国金证券,13,0.025974026,0.007215007,0.018624642
300143,买入,维持,华西证券,1,0.057579318,0.039169604,0.017715793
300577,增持,维持,光大证券,4,-0.022317033,-0.02166065,-0.000670916
002035,买入,维持,广发证券,8,-0.023423423,-0.011711712,-0.011850501
002142,买入,维持,光大证券,14,-0.046793284,-0.022846133,-0.024507042
000951,买入,维持,广发证券,6,0.006989247,0.009946237,-0.002927868
688012,买入,首次,光大证券,9,-0.016411846,-0.0079119,-0.008567734
601231,买入,维持,广发证券,11,-0.004627682,-0.015986538,0.011543395
002271,买入,维持,国金证券,14,0.038606081,0.023915272,0.014347681
601166,增持,维持,国信证券,13,0.02701005,0.015075377,0.011757426
002142,买入,维持,国信证券,14,-0.046793284,-0.022846133,-0.024507042
601377,增持,维持,国信证券,0,0.039072039,0.003663004,0.035279805
603688,买入,维持,东方证券,2,0.018740032,0.005582137,0.013084853
600691,增持,维持,光大证券,1,0.014084507,0.014084507,0
300232,买入,维持,华金证券,1,0.037433155,0.014973262,0.022128556
603730,买入,维持,东方证券,2,0.025620171,0.017486783,0.007993605
002304,买入,维持,国金证券,5,-0.014333122,-0.003812752,-0.010560635
000858,买入,维持,广发证券,19,-0.017713098,-0.002079002,-0.015666667
601577,买入,调高,天风证券,2,0,-0.006500542,0.006543075
000656,买入,维持,东方证券,7,-0.06421152,-0.034938621,-0.030332681
601816,增持,维持,天风证券,6,-0.003215434,0.001607717,-0.004815409
600688,增持,维持,东方证券,1,-0.005730659,0,-0.005730659
601515,增持,维持,天风证券,0,-0.026124819,-0.015965167,-0.010324484
300482,买入,维持,华西证券,6,0.040226337,0.016460905,0.023380567
600690,买入,维持,西南证券,10,-0.053356282,-0.040447504,-0.013452915
002304,买入,维持,东方证券,5,-0.014333122,-0.003812752,-0.010560635
603730,买入,维持,天风证券,2,0.025620171,0.017486783,0.007993605
300415,买入,首次,民生证券,5,0.093172691,0.02248996,0.069128044
300616,买入,维持,天风证券,12,0.04091653,0.017839607,0.022672455
600429,增持,维持,民生证券,1,-0.048076923,-0.02724359,-0.021416804
000402,增持,维持,东方证券,2,-0.008658009,-0.012987013,0.004385965
600406,买入,维持,国盛证券,10,-0.019014693,-0.031979257,0.013392857
601330,买入,维持,华西证券,2,-0.008272059,-0.003676471,-0.004612546
603113,买入,维持,天风证券,4,0.030418251,0.048669202,-0.017403916
300001,买入,维持,东北证券,0,-0.026603325,-0.020902613,-0.005822416
600161,买入,维持,天风证券,10,-0.005087882,-0.021045328,0.016300496
603833,买入,维持,天风证券,16,0.044494426,-0.012321533,0.057524752
600031,买入,维持,天风证券,17,-0.006711409,-0.009395973,0.002710027
603587,买入,维持,东方证券,6,0.088785047,0.043925234,0.042972247
300035,买入,首次,民生证券,4,0.062279671,0.014101058,0.047508691
000951,增持,维持,华西证券,6,0.006989247,0.009946237,-0.002927868
